"zcta5","county","tract","bg","cntyname","zipname","pop10","afact"
"ZIP census tabulation area","County code","Tract","Block group","County name","ZCTA name","Population (2010)","zcta5 to bg allocation factor"
"72425","05121","9601.00","4","Randolph AR","Delaplaine, AR",9,0.0202 
"72426","05093","0107.00","1","Mississippi AR","Dell, AR",14,0.0714 
"72426","05093","0107.00","2","Mississippi AR","Dell, AR",182,0.9286 
"72427","05031","0012.00","1","Craighead AR","Egypt, AR",174,1 
"72428","05093","0109.00","1","Mississippi AR","Etowah, AR",95,1 
"72429","05111","4906.00","1","Poinsett AR","Fisher, AR",427,1 
"72430","05021","9501.00","1","Clay AR","Greenway, AR",34,0.0827 
"72430","05021","9501.00","2","Clay AR","Greenway, AR",374,0.91 
"72430","05021","9506.00","4","Clay AR","Greenway, AR",3,0.0073 
"72431","05067","4804.00","1","Jackson AR","Grubbs, AR",401,1 
"72432","05111","4902.00","1","Poinsett AR","Harrisburg, AR",45,0.007 
"72432","05111","4905.00","1","Poinsett AR","Harrisburg, AR",1052,0.1628 
"72432","05111","4905.00","2","Poinsett AR","Harrisburg, AR",998,0.1544 
"72432","05111","4905.00","3","Poinsett AR","Harrisburg, AR",1424,0.2204 
"72432","05111","4905.00","4","Poinsett AR","Harrisburg, AR",1372,0.2123 
"72432","05111","4905.00","5","Poinsett AR","Harrisburg, AR",1537,0.2379 
"72432","05111","4906.00","1","Poinsett AR","Harrisburg, AR",23,0.0036 
"72432","05111","4906.00","2","Poinsett AR","Harrisburg, AR",11,0.0017 
"72433","05075","4701.00","1","Lawrence AR","Hoxie, AR",337,0.1099 
"72433","05075","4704.00","2","Lawrence AR","Hoxie, AR",402,0.1311 
"72433","05075","4705.01","1","Lawrence AR","Hoxie, AR",588,0.1917 
"72433","05075","4705.01","2","Lawrence AR","Hoxie, AR",814,0.2654 
"72433","05075","4705.01","3","Lawrence AR","Hoxie, AR",804,0.2621 
"72433","05075","4705.02","3","Lawrence AR","Hoxie, AR",122,0.0398 
"72434","05075","4702.00","1","Lawrence AR","Imboden, AR",99,0.047 
"72434","05075","4702.00","2","Lawrence AR","Imboden, AR",1121,0.5318 
"72434","05075","4702.00","3","Lawrence AR","Imboden, AR",33,0.0157 
"72434","05121","9602.00","2","Randolph AR","Imboden, AR",855,0.4056 
"72435","05021","9502.00","1","Clay AR","Knobel, AR",43,0.0851 
"72435","05021","9502.00","2","Clay AR","Knobel, AR",6,0.0119 
"72435","05021","9503.00","2","Clay AR","Knobel, AR",456,0.903 
"72436","05021","9502.00","1","Clay AR","Lafe, AR",93,0.0987 
"72436","05055","4801.00","1","Greene AR","Lafe, AR",36,0.0382 
"72436","05055","4802.00","1","Greene AR","Lafe, AR",813,0.8631 
"72437","05031","0009.00","2","Craighead AR","Lake City, AR",17,0.0052 
"72437","05031","0009.00","3","Craighead AR","Lake City, AR",1207,0.3689 
"72437","05031","0009.00","4","Craighead AR","Lake City, AR",1489,0.4551 
"72437","05031","0010.00","1","Craighead AR","Lake City, AR",129,0.0394 
"72437","05031","0010.00","3","Craighead AR","Lake City, AR",21,0.0064 
"72437","05031","0011.00","1","Craighead AR","Lake City, AR",409,0.125 
"72438","05093","0108.00","1","Mississippi AR","Leachville, AR",758,0.2945 
"72438","05093","0108.00","2","Mississippi AR","Leachville, AR",682,0.265 
"72438","05093","0108.00","3","Mississippi AR","Leachville, AR",1093,0.4246 
"72438","05093","0108.00","6","Mississippi AR","Leachville, AR",41,0.0159 
"72440","05075","4703.00","1","Lawrence AR","Lynn, AR",255,1 
"72441","05021","9502.00","2","Clay AR","McDougal, AR",94,1 
"72442","05093","0107.00","1","Mississippi AR","Manila, AR",11,0.0023 
"72442","05093","0108.00","2","Mississippi AR","Manila, AR",117,0.0239 
"72442","05093","0108.00","3","Mississippi AR","Manila, AR",173,0.0354 
"72442","05093","0108.00","4","Mississippi AR","Manila, AR",1293,0.2646 
"72442","05093","0108.00","5","Mississippi AR","Manila, AR",2228,0.456 
"72442","05093","0108.00","6","Mississippi AR","Manila, AR",697,0.1427 
"72442","05093","0109.00","1","Mississippi AR","Manila, AR",150,0.0307 
"72442","05093","0109.00","3","Mississippi AR","Manila, AR",217,0.0444 
"72443","05055","4801.00","1","Greene AR","Marmaduke, AR",1008,0.3376 
"72443","05055","4801.00","2","Greene AR","Marmaduke, AR",1200,0.4019 
"72443","05055","4801.00","3","Greene AR","Marmaduke, AR",10,0.0033 
"72443","05055","4802.00","1","Greene AR","Marmaduke, AR",619,0.2073 
"72443","05055","4802.00","2","Greene AR","Marmaduke, AR",149,0.0499 
"72444","05121","9601.00","1","Randolph AR","Maynard, AR",654,0.3591 
"72444","05121","9601.00","2","Randolph AR","Maynard, AR",976,0.536 
"72444","05121","9601.00","3","Randolph AR","Maynard, AR",191,0.1049 
"72445","05075","4704.00","2","Lawrence AR","Minturn, AR",91,1 
"72447","05031","0010.00","1","Craighead AR","Monette, AR",497,0.2531 
"72447","05031","0010.00","2","Craighead AR","Monette, AR",1333,0.6787 
"72447","05031","0010.00","3","Craighead AR","Monette, AR",134,0.0682 
"72449","05121","9601.00","5","Randolph AR","OKean, AR",213,1 
"72450","05031","0011.00","1","Craighead AR","Paragould, AR",74,0.0021 
"72450","05055","4801.00","3","Greene AR","Paragould, AR",504,0.014 
"72450","05055","4802.00","1","Greene AR","Paragould, AR",379,0.0105 
"72450","05055","4802.00","2","Greene AR","Paragould, AR",2419,0.0671 
"72450","05055","4803.00","1","Greene AR","Paragould, AR",925,0.0257 
"72450","05055","4803.00","2","Greene AR","Paragould, AR",1228,0.0341 
"72450","05055","4804.00","1","Greene AR","Paragould, AR",1765,0.049 
"72450","05055","4804.00","2","Greene AR","Paragould, AR",2082,0.0578 
"72450","05055","4804.00","3","Greene AR","Paragould, AR",839,0.0233 
"72450","05055","4804.00","4","Greene AR","Paragould, AR",1973,0.0548 
"72450","05055","4805.00","1","Greene AR","Paragould, AR",654,0.0182 
"72450","05055","4805.00","2","Greene AR","Paragould, AR",2487,0.069 
"72450","05055","4805.00","3","Greene AR","Paragould, AR",2865,0.0795 
"72450","05055","4805.00","4","Greene AR","Paragould, AR",581,0.0161 
"72450","05055","4806.00","1","Greene AR","Paragould, AR",241,0.0067 
"72450","05055","4806.00","2","Greene AR","Paragould, AR",1952,0.0542 
"72450","05055","4806.00","3","Greene AR","Paragould, AR",2196,0.0609 
"72450","05055","4806.00","4","Greene AR","Paragould, AR",1886,0.0523 
"72450","05055","4807.00","1","Greene AR","Paragould, AR",1019,0.0283 
"72450","05055","4807.00","2","Greene AR","Paragould, AR",1069,0.0297 
"72450","05055","4808.01","1","Greene AR","Paragould, AR",1595,0.0443 
"72450","05055","4808.01","2","Greene AR","Paragould, AR",1560,0.0433 
"72450","05055","4808.01","3","Greene AR","Paragould, AR",1736,0.0482 
"72450","05055","4808.02","1","Greene AR","Paragould, AR",1614,0.0448 
"72450","05055","4808.02","2","Greene AR","Paragould, AR",2390,0.0663 
"72453","05021","9503.00","1","Clay AR","Peach Orchard, AR",4,0.0202 
"72453","05021","9503.00","2","Clay AR","Peach Orchard, AR",194,0.9798 
"72454","05021","9501.00","2","Clay AR","Piggott, AR",324,0.0632 
"72454","05021","9501.00","3","Clay AR","Piggott, AR",575,0.1122 
"72454","05021","9502.00","2","Clay AR","Piggott, AR",81,0.0158 
"72454","05021","9502.00","3","Clay AR","Piggott, AR",216,0.0421 
"72454","05021","9506.00","1","Clay AR","Piggott, AR",1310,0.2555 
"72454","05021","9506.00","2","Clay AR","Piggott, AR",868,0.1693 
"72454","05021","9506.00","3","Clay AR","Piggott, AR",776,0.1514 
"72454","05021","9506.00","4","Clay AR","Piggott, AR",977,0.1906 
"72455","05121","9601.00","2","Randolph AR","Pocahontas, AR",44,0.0035 
"72455","05121","9601.00","3","Randolph AR","Pocahontas, AR",795,0.0635 
"72455","05121","9601.00","4","Randolph AR","Pocahontas, AR",38,0.003 
"72455","05121","9601.00","5","Randolph AR","Pocahontas, AR",268,0.0214 
"72455","05121","9602.00","1","Randolph AR","Pocahontas, AR",1909,0.1525 
"72455","05121","9602.00","2","Randolph AR","Pocahontas, AR",2,0.0002 
"72455","05121","9602.00","3","Randolph AR","Pocahontas, AR",305,0.0244 
"72455","05121","9602.00","4","Randolph AR","Pocahontas, AR",435,0.0347 
"72455","05121","9602.00","5","Randolph AR","Pocahontas, AR",1289,0.103 
"72455","05121","9603.01","1","Randolph AR","Pocahontas, AR",861,0.0688 
"72455","05121","9603.01","2","Randolph AR","Pocahontas, AR",1203,0.0961 
"72455","05121","9603.01","3","Randolph AR","Pocahontas, AR",1736,0.1387 
"72455","05121","9603.02","1","Randolph AR","Pocahontas, AR",881,0.0704 
"72455","05121","9603.02","2","Randolph AR","Pocahontas, AR",1961,0.1567 
"72455","05121","9603.02","3","Randolph AR","Pocahontas, AR",791,0.0632 
"72456","05021","9501.00","2","Clay AR","Pollard, AR",25,0.0427 
"72456","05021","9501.00","3","Clay AR","Pollard, AR",19,0.0325 
"72456","05021","9502.00","2","Clay AR","Pollard, AR",190,0.3248 
"72456","05021","9502.00","3","Clay AR","Pollard, AR",351,0.6 
"72457","05075","4701.00","1","Lawrence AR","Portia, AR",132,1 
"72458","05075","4702.00","1","Lawrence AR","Powhatan, AR",459,0.6079 
"72458","05075","4702.00","4","Lawrence AR","Powhatan, AR",218,0.2887 
"72458","05075","4703.00","1","Lawrence AR","Powhatan, AR",78,0.1033 
"72459","05075","4702.00","1","Lawrence AR","Ravenden, AR",3,0.0023 
"72459","05075","4702.00","2","Lawrence AR","Ravenden, AR",120,0.0903 
"72459","05075","4702.00","3","Lawrence AR","Ravenden, AR",745,0.5606 
"72459","05121","9602.00","2","Randolph AR","Ravenden, AR",111,0.0835 
"72459","05121","9602.00","3","Randolph AR","Ravenden, AR",117,0.088 
"72459","05135","4701.00","1","Sharp AR","Ravenden, AR",167,0.1257 
"72459","05135","4703.00","2","Sharp AR","Ravenden, AR",16,0.012 
"72459","05135","4703.00","3","Sharp AR","Ravenden, AR",50,0.0376 
"72460","05121","9602.00","2","Randolph AR","Ravenden Springs, AR",83,0.0998 
"72460","05121","9602.00","3","Randolph AR","Ravenden Springs, AR",561,0.6743 
"72460","05121","9602.00","4","Randolph AR","Ravenden Springs, AR",166,0.1995 
"72460","05121","9602.00","5","Randolph AR","Ravenden Springs, AR",22,0.0264 
"72461","05021","9501.00","1","Clay AR","Rector, AR",602,0.1589 
"72461","05021","9501.00","2","Clay AR","Rector, AR",60,0.0158 
"72461","05021","9502.00","1","Clay AR","Rector, AR",445,0.1174 
"72461","05021","9502.00","2","Clay AR","Rector, AR",132,0.0348 
"72461","05021","9502.00","3","Clay AR","Rector, AR",187,0.0494 
"72461","05021","9505.00","1","Clay AR","Rector, AR",1133,0.299 
"72461","05021","9505.00","2","Clay AR","Rector, AR",1021,0.2695 
"72461","05055","4801.00","1","Greene AR","Rector, AR",132,0.0348 
"72461","05055","4801.00","3","Greene AR","Rector, AR",77,0.0203 
"72462","05121","9601.00","1","Randolph AR","Reyno, AR",408,1 
"72464","05021","9501.00","3","Clay AR","St. Francis, AR",98,1 
"72466","05075","4702.00","1","Lawrence AR","Smithville, AR",435,0.2937 
"72466","05075","4703.00","1","Lawrence AR","Smithville, AR",421,0.2843 
"72466","05075","4703.00","2","Lawrence AR","Smithville, AR",44,0.0297 
"72466","05135","4703.00","2","Sharp AR","Smithville, AR",10,0.0068 
"72466","05135","4704.00","1","Sharp AR","Smithville, AR",469,0.3167 
"72466","05135","4704.00","2","Sharp AR","Smithville, AR",102,0.0689 
"72467","05031","0006.02","4","Craighead AR","Jonesboro, AR",303,1 
"72469","05075","4703.00","1","Lawrence AR","Strawberry, AR",162,0.1441 
